AGNO;RBD;DGV_RBD;NOM_RBD;MRUN;RUT_SOSTENEDOR;P_JURIDICA;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;PACE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;ENS_10;ENS_11;MAT_TOTAL;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
2022;1;9;LICEO POLITECNICO ARICA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,487200000000000;-70,29521200000001;1;1;463;510;563;610;663;863;0;0;0;0;0;667;1;1;2; ;GRATUITO;GRATUITO
2022;2;7;PARVULARIO LAS ESPIGUITAS; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,469861980000000;-70,30275726000001;1;0;10;0;0;0;0;0;0;0;0;0;0;166;1;1;2; ;GRATUITO;GRATUITO
2022;3;5;ESC. PEDRO VICENTE GUTIERREZ TORRES; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;-18,503580090000000;-70,26082611000000;0;0;165;167;0;0;0;0;0;0;0;0;0;376;1;1;1; ;GRATUITO;GRATUITO
2022;4;3;LICEO OCTAVIO PALMA PEREZ; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,474239000000000;-70,30827300000000;1;1;310;0;0;0;0;0;0;0;0;0;0;1014;1;1;1; ;GRATUITO;GRATUITO
2022;5;1;JOVINA NARANJO FERNANDEZ; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,476900000000000;-70,31345399999999;1;0;110;310;363;0;0;0;0;0;0;0;0;771;1;1;7;PLURALISTA;GRATUITO;GRATUITO
2022;7;8;L. POLI. ANTONIO VARAS DE LA BARRA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,476151000000000;-70,28836800000001;1;1;410;510;610;0;0;0;0;0;0;0;0;1163;1;1;1; ;GRATUITO;GRATUITO
2022;8;6;COLEGIO INTEGRADO EDUARDO FREI MONTALVA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,482491000000000;-70,31758100000000;1;1;10;110;310;0;0;0;0;0;0;0;0;701;1;1;7;LAICO;GRATUITO;GRATUITO
2022;9;4;ESCUELA REPUBLICA DE ISRAEL; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,486691000000000;-70,30452000000000;1;0;10;110;0;0;0;0;0;0;0;0;0;1425;1;1;2; ;GRATUITO;GRATUITO
2022;10;8;ESCUELA REPUBLICA DE FRANCIA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,474369000000000;-70,30903600000001;1;0;10;110;0;0;0;0;0;0;0;0;0;224;1;1;2; ;GRATUITO;GRATUITO
2022;11;6;ESC. GRAL. PEDRO LAGOS MARCHANT; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,491011000000000;-70,31157700000000;1;0;10;110;0;0;0;0;0;0;0;0;0;317;1;1;7;LAICA;GRATUITO;GRATUITO
2022;12;4;ESCUELA GRAL JOSE MIGUEL CARRERA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,491930000000000;-70,29396800000001;1;0;10;110;0;0;0;0;0;0;0;0;0;337;1;1;1; ;GRATUITO;GRATUITO
2022;13;2;ESCUELA MANUEL RODRIGUEZ ERDOYZA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,481340000000000;-70,28534700000000;1;0;10;110;0;0;0;0;0;0;0;0;0;274;1;1;2; ;GRATUITO;GRATUITO
2022;14;0;ESCUELA ROMULO J. PENA MATURANA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,481239000000000;-70,28975699999999;1;0;10;110;0;0;0;0;0;0;0;0;0;351;1;1;1; ;GRATUITO;GRATUITO
2022;15;9;LICEO BICENTENARIO ARTISTICO DR. JUAN NOE CREVANI; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,471385960000000;-70,30035400000000;1;0;110;310;0;0;0;0;0;0;0;0;0;381;1;1;7;LAICA;GRATUITO;GRATUITO
2022;16;7;ESCUELA REGIMIENTO RANCAGUA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,474831000000000;-70,30877700000001;1;0;10;110;0;0;0;0;0;0;0;0;0;303;1;1;1; ;GRATUITO;GRATUITO
2022;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,467270000000000;-70,29093899999999;1;0;10;110;0;0;0;0;0;0;0;0;0;450;1;1;2; ;GRATUITO;GRATUITO
2022;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,476681000000000;-70,28778800000001;1;0;10;110;0;0;0;0;0;0;0;0;0;341;1;1;2; ;GRATUITO;GRATUITO
2022;19;1;ESC. HUMBERTO VALENZUELA GARCIA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,474661000000000;-70,29190800000001;1;0;10;110;0;0;0;0;0;0;0;0;0;310;1;1;2; ;GRATUITO;GRATUITO
2022;20;5;ESCUELA TUCAPEL; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,479700000000000;-70,29550200000000;1;0;10;110;0;0;0;0;0;0;0;0;0;477;1;1;2; ;GRATUITO;GRATUITO
2022;21;3;ESCUELA CARLOS GUIRAO MASSIF; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,48379188;-70,30008008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO
2022;22;1;ESCUELA GABRIELA MISTRAL; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,448290000000000;-70,29064900000000;1;0;10;110;0;0;0;0;0;0;0;0;0;958;1;1;1; ;GRATUITO;GRATUITO
2022;25;6;COLEGIO CENTENARIO DE ARICA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,440001000000000;-70,29338100000000;1;0;10;110;310;0;0;0;0;0;0;0;0;847;1;1;7;LAICO;GRATUITO;GRATUITO
2022;26;4;ESCUELA REPUBLICA DE ARGENTINA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,483610000000000;-70,30059100000000;1;0;10;110;0;0;0;0;0;0;0;0;0;241;1;1;2; ;GRATUITO;GRATUITO
2022;27;2;ESCUELA ESMERALDA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,483049000000000;-70,30802900000000;1;0;10;110;0;0;0;0;0;0;0;0;0;319;1;1;2; ;GRATUITO;GRATUITO
2022;28;0;ESCUELA RICARDO SILVA ARRIAGADA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,485069000000000;-70,29440300000000;1;0;10;110;165;363;0;0;0;0;0;0;0;824;1;1;2; ;GRATUITO;GRATUITO
2022;29;9;ESCUELA AMERICA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,477610000000000;-70,28301999999999;1;0;10;110;0;0;0;0;0;0;0;0;0;591;1;1;2; ;GRATUITO;GRATUITO
2022;30;2;ESCUELA DR. RICARDO OLEA GUERRA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,480617520000000;-70,28401184000001;0;0;212;215;216;218;0;0;0;0;0;0;0;197;1;1;1; ;GRATUITO;GRATUITO
2022;31;0;ESCUELA DARIO SALAS DIAZ; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;-18,500660000000000;-70,25459300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;414;1;1;1; ;GRATUITO;GRATUITO
2022;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;-18,519260000000000;-70,17874100000000;1;1;10;110;710;0;0;0;0;0;0;0;0;799;1;1;2; ;GRATUITO;GRATUITO
2022;33;7;ESCUELA CARLOS CONDELL DE LA HAZA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;-18,417110000000000;-70,22585300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;201;1;1;7;LAICA;GRATUITO;GRATUITO
2022;35;3;ESCUELA GRAL. MANUEL BAQUEDANO; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;-18,451719000000000;-70,06757399999999;1;0;10;110;0;0;0;0;0;0;0;0;0;113;1;1;2; ;GRATUITO;GRATUITO
2022;36;1;ESCUELA IGNACIO CARRERA PINTO; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;-18,495600000000000;-70,28352400000000;1;0;10;110;0;0;0;0;0;0;0;0;0;319;1;1;2; ;GRATUITO;GRATUITO
2022;38;8;ESCUELA ESPAÑA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;-18,558821000000000;-70,10072300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;509;1;1;2; ;GRATUITO;GRATUITO
2022;39;6;ESCUELA PAMPA ALGODONAL; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;-18,578211000000000;-69,96517200000000;1;0;10;110;0;0;0;0;0;0;0;0;0;70;1;1;1; ;GRATUITO;GRATUITO
2022;41;8;ESCUELA VALLE DE CHACA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;-18,820641000000000;-70,14038100000000;0;0;110;0;0;0;0;0;0;0;0;0;0;47;1;1;2; ;GRATUITO;GRATUITO
2022;42;6;ESCUELA MOLINOS LLUTA; ;62000660;1;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;-18,381750000000000;-69,94489299999999;0;0;110;0;0;0;0;0;0;0;0;0;0;22;1;1;1; ;GRATUITO;GRATUITO
2022;43;4;JARDIN INFANTIL CEPILLIN; ;65155997;1;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;-18,439636000000000;-70,29072600000001;0;0;10;0;0;0;0;0;0;0;0;0;0;24;1;1;1; ;GRATUITO;GRATUITO
2022;44;2;JARDIN INFANTIL PEQUENILANDIA;17278119; ;0;15;AYP;151;15101;ARICA;151;ARICA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2022;45;0;COLEGIO ITALIANO SANTA ANA; ;70072800;1;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;-18,483061000000000;-70,31430100000000;0;0;10;110;310;0;0;0;0;0;0;0;0;920;1;1;2; ;GRATUITO;GRATUITO
2022;46;9;JARDIN INFANTIL SAN ANDRES; ;76216092;1;15;AYP;151;15101;ARICA;151;ARICA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;GRATUITO
2022;47;7;J.  I. KURUMI; ; ;9;15;AYP;151;15101;ARICA;151;ARICA;4;3;0;-18,492444000000000;-70,29444150000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACION;SIN INFORMACION
2022;49;3;JARDIN INFANTIL PADRE LUIS GALLARDO; ;65095034;1;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;-18,475018000000000;-70,29024000000000;0;0;10;0;0;0;0;0;0;0;0;0;0;26;1;1;2; ;GRATUITO;GRATUITO
2022;50;7;COLEGIO ADVENTISTA DE ARICA; ;65102261;1;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;-18,493320000000000;-70,27076700000001;1;0;110;310;0;0;0;0;0;0;0;0;0;537;1;1;7;ADVENTISTA;GRATUITO;GRATUITO
2022;51;5;ESCUELA PARTICULAR REPÚBLICA DEL ECUADOR; ;76189122;1;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;-18,4002612;-70,31498364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO
2022;52;3;LICEO BICENTENARIO DOMINGO SANTA MARIA; ;65145467;1;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;-18,468340000000000;-70,30359600000000;1;0;10;110;214;310;410;510;810;0;0;0;0;4034;1;1;7;LAICA;GRATUITO;GRATUITO
2022;55;8;JARDIN INFANTIL MONTESSORI GARDEN; ;65144309;1;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;-18,484220000000000;-70,30817000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO
2022;56;6;COLEGIO SAN MARCOS DE ARICA; ;65378030;1;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;-18,470751000000000;-70,30481700000000;1;0;10;110;310;0;0;0;0;0;0;0;0;1007;1;1;2; ;GRATUITO;MAS DE $100.000
2022;57;4;JARDIN INFANTIL ZORZALITO;21453113; ;0;15;AYP;151;15101;ARICA;151;ARICA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2022;58;2;JARDIN INFANTIL PETETE J.M. BORGOÐO; ;76207192;1;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;-18,486109000000000;-70,30295599999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2; ;GRATUITO;GRATUITO
2022;59;0;COLEGIO SAN JORGE;5662561; ;0;15;AYP;151;15101;ARICA;151;ARICA;4;3;0;-18,502150000000000;-70,24618000000000;0;0;10;110;310;0;0;0;0;0;0;0;0;478;1;1;2; ;MAS DE $100.000;MAS DE $100.000
2022;60;4;COLEGIO ALEMAN DE ARICA; ;65144981;1;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;-18,492210000000000;-70,28029600000001;1;0;10;110;310;0;0;0;0;0;0;0;0;1013;1;1;1; ;GRATUITO;GRATUITO
2022;65;5;J.  I.  SOLDADITO DE PLOMO; ; ;9;15;AYP;151;15101;ARICA;151;ARICA;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2022;66;3;JARDIN INFANTIL PLUTO; ;65144468;1;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;-18,479057000000000;-70,30340000000000;0;0;10;0;0;0;0;0;0;0;0;0;0;7;1;1;2; ;GRATUITO;GRATUITO
2022;67;1;ABRAHAM LINCOLN SCHOOL; ;65143272;1;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;-18,481230000000000;-70,31878700000000;1;0;10;110;310;0;0;0;0;0;0;0;0;757;1;1;2; ;GRATUITO;$25.001 A $50.000
2022;69;8;JUNIOR COLLEGE;9437148; ;0;15;AYP;151;15101;ARICA;151;ARICA;4;3;0;-18,463913000000000;-70,29143999999999;0;0;10;110;310;0;0;0;0;0;0;0;0;713;1;1;1; ;MAS DE $100.000;MAS DE $100.000
2022;70;1;ESCUELA VALLE DE ESQUINA; ;62000660;1;15;AYP;151;15102;CAMARONES;151;ARICA;6;5;1;-18,936220000000000;-69,53015900000000;0;0;110;0;0;0;0;0;0;0;0;0;0;11;1;1;7;MULTICULTURAL;GRATUITO;GRATUITO
2022;72;8;LICEO VALLE DE CODPA; ;62000660;1;15;AYP;151;15102;CAMARONES;151;ARICA;6;5;1;-18,832899000000000;-69,74458300000001;1;1;110;710;0;0;0;0;0;0;0;0;0;68;1;1;1; ;GRATUITO;GRATUITO
2022;73;6;ESCUELA VALLE DE COBIJA; ;62000660;1;15;AYP;151;15102;CAMARONES;151;ARICA;6;5;1;-18,739889000000000;-69,58323700000000;0;0;110;0;0;0;0;0;0;0;0;0;0;2;1;1;1; ;GRATUITO;GRATUITO
2022;74;4;ESCUELA VALLE DE CAMARONES; ;62000660;1;15;AYP;151;15102;CAMARONES;151;ARICA;6;5;1;-19,009920000000000;-69,86013800000001;0;0;110;0;0;0;0;0;0;0;0;0;0;15;1;1;2; ;GRATUITO;GRATUITO
2022;75;2;ESCUELA VALLE DE GUANACAGUA; ;62000660;1;15;AYP;151;15102;CAMARONES;151;ARICA;6;5;1;-18,819530000000000;-69,70954900000000;1;0;110;0;0;0;0;0;0;0;0;0;0;4;1;1;2; ;GRATUITO;GRATUITO
2022;76;0;ESCUELA VALLE DE CUYA; ;62000660;1;15;AYP;151;15102;CAMARONES;151;ARICA;6;5;1;-19,160440000000000;-70,17957300000000;1;0;110;0;0;0;0;0;0;0;0;0;0;8;1;1;2; ;GRATUITO;GRATUITO
2022;78;7;LICEO GRANADEROS; ;62000660;1;15;AYP;152;15201;PUTRE;151;ARICA;6;5;1;-18,195820000000000;-69,56192799999999;1;1;10;110;710;0;0;0;0;0;0;0;0;232;1;1;2; ;GRATUITO;GRATUITO
2022;79;5;ESCUELA EL MARQUEZ; ;62000660;1;15;AYP;152;15201;PUTRE;151;ARICA;6;5;1;-18,580721000000000;-69,49375900000000;0;0;110;0;0;0;0;0;0;0;0;0;0;4;1;1;7;PLURALISTA;GRATUITO;GRATUITO
2022;81;7;ESCUELA PAYACHATAS; ;62000660;1;15;AYP;152;15201;PUTRE;151;ARICA;6;5;1;-18,054399000000000;-69,20101200000001;0;0;110;0;0;0;0;0;0;0;0;0;0;2;1;1;7;PLURALISTA;GRATUITO;GRATUITO
2022;82;5;ESCUELA SAN FRANCISCO DE ASIS; ;62000660;1;15;AYP;152;15201;PUTRE;151;ARICA;6;5;1;-18,268810000000000;-69,59702299999999;0;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1;2; ;GRATUITO;GRATUITO
2022;83;3;ESCUELA COTA COTANI; ;62000660;1;15;AYP;152;15201;PUTRE;151;ARICA;6;5;1;-18,200001000000000;-69,26670100000000;0;0;110;0;0;0;0;0;0;0;0;0;0;2;1;1;2; ;GRATUITO;GRATUITO
2022;84;1;ESCUELA LOS ALAMOS; ;62000660;1;15;AYP;152;15201;PUTRE;151;ARICA;6;5;1;-18,196350000000000;-69,55921900000000;0;0;110;0;0;0;0;0;0;0;0;0;0;3;1;1;2; ;GRATUITO;GRATUITO
2022;86;8;ESCUELA SAN SANTIAGO DE BELEN; ;62000660;1;15;AYP;152;15201;PUTRE;151;ARICA;6;5;1;-18,467779000000000;-69,51489300000000;0;0;110;0;0;0;0;0;0;0;0;0;0;7;1;1;1; ;GRATUITO;GRATUITO
2022;87;6;ESCUELA ANCOLACANE; ;62000660;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;-17,854719000000000;-69,60613300000000;0;0;110;0;0;0;0;0;0;0;0;0;0;4;1;1;2; ;GRATUITO;GRATUITO
2022;88;4;ESCUELA ALCERRECA; ;62000660;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;-17,994340999999990;-69,70588700000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; ;GRATUITO;GRATUITO
2022;89;2;ESCUELA HUMAPALCA; ;62000660;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;-17,834391000000000;-69,70278200000000;0;0;110;0;0;0;0;0;0;0;0;0;0;2;1;1;2; ;GRATUITO;GRATUITO
2022;90;6;ESCUELA INTERNADO VISVIRI; ;62000660;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;-17,594878999999990;-69,48116300000000;0;0;110;0;0;0;0;0;0;0;0;0;0;36;1;1;2; ;GRATUITO;GRATUITO
2022;91;4;ESCUELA COSAPILLA; ;62000660;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;-17,766350000000000;-69,42124200000001;0;0;110;0;0;0;0;0;0;0;0;0;0;5;1;1;2; ;GRATUITO;GRATUITO
2022;92;2;ESCUELA CHISLLUMA; ;62000660;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;-17,696770000000000;-69,68830100000000;0;0;110;0;0;0;0;0;0;0;0;0;0;4;1;1;2; ;GRATUITO;GRATUITO
2022;93;0;ESCUELA CHUJLLUTA; ;62000660;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;-17,899420000000000;-69,34921300000001;0;0;110;0;0;0;0;0;0;0;0;0;0;7;1;1;2; ;GRATUITO;GRATUITO
2022;94;9;ESCUELA GUACOYO; ;62000660;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;-17,760130000000000;-69,34494800000000;0;0;110;0;0;0;0;0;0;0;0;0;0;5;1;1;2; ;GRATUITO;GRATUITO
2022;95;7;ESCUELA COLPITAS; ;62000660;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;-17,956940000000000;-69,45362900000001;0;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1;2; ;GRATUITO;GRATUITO
2022;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,220369000000000;-70,15306099999999;1;0;410;510;810;0;0;0;0;0;0;0;0;504;1;1;1; ;$1.000 A $10.000;GRATUITO
2022;98;1;CENTRO DE DIAGNOSTICO; ; ;9;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2022;100;7;ESCUELA; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2022;101;5;HOGAR ESTUDIANTIL; ; ;9;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2022;102;3;ESC.EDUC.ESPECIAL FLOR DEL INCA; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,240972520000000;-70,13935089000000;0;0;212;216;0;0;0;0;0;0;0;0;0;121;1;1;1; ;GRATUITO;GRATUITO
2022;103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,221096040000000;-70,13816833000000;1;0;110;310;0;0;0;0;0;0;0;0;0;473;1;1;2; ;GRATUITO;GRATUITO
2022;105;8;CENTRO DE CAPACITACION LABORAL; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,241722110000000;-70,13650513000000;0;0;212;218;0;0;0;0;0;0;0;0;0;57;1;1;1; ;GRATUITO;GRATUITO
2022;106;6;INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL; ;71142500;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;5;4;0;-20,293949000000000;-70,12777699999999;0;0;110;310;510;810;0;0;0;0;0;0;0;557;1;1;2; ;GRATUITO;GRATUITO
2022;107;4;LICEO LIBERT. GRAL.BERNARDO O´HIGGINS; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,219810000000000;-70,15331300000000;1;0;110;310;0;0;0;0;0;0;0;0;0;465;1;1;1; ;GRATUITO;GRATUITO
2022;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,225800000000000;-70,14872699999999;1;1;510;610;0;0;0;0;0;0;0;0;0;568;1;1;7;LAICO;GRATUITO;GRATUITO
2022;109;0;COLEGIO DEPORTIVO TEC. PROF. ELENA DUVAUCHELLE CABEZON; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,216949000000000;-70,15338100000000;1;1;110;310;410;610;0;0;0;0;0;0;0;790;1;1;1; ;GRATUITO;GRATUITO
2022;110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,217590000000000;-70,14691200000000;1;0;10;110;310;0;0;0;0;0;0;0;0;962;1;1;7;LAICA;GRATUITO;GRATUITO
2022;111;2;ESCUELA GABRIELA MISTRAL; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,225760000000000;-70,14150200000000;1;0;10;110;0;0;0;0;0;0;0;0;0;692;1;1;1; ;GRATUITO;GRATUITO
2022;112;0;ESCUELA EDUARDO LLANOS; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,214479000000000;-70,13585700000000;1;0;10;110;0;0;0;0;0;0;0;0;0;701;1;1;7;CATÒLICA Y EVANGÈLICA;GRATUITO;GRATUITO
2022;113;9;ESCUELA ALMIRANTE PATRICIO LYNCH; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,232040000000000;-70,13770300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;970;1;1;2; ;GRATUITO;GRATUITO
2022;114;7;ESCUELA PLACIDO VILLARROEL; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,220240000000000;-70,14411200000001;1;0;10;110;0;0;0;0;0;0;0;0;0;543;1;1;7;ECUMENICA;GRATUITO;GRATUITO
2022;115;5;ESCUELA JAVIERA CARRERA VERDUGO; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,21947136;-70,1519483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2; ;GRATUITO;GRATUITO
2022;116;3;COLEGIO REPUBLICA DE CROACIA; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,227280000000000;-70,13485000000000;1;0;10;110;0;0;0;0;0;0;0;0;0;698;1;1;7;CRISTIANA;GRATUITO;GRATUITO
2022;117;1;ESCUELA PAULA JARAQUEMADA ALQUIZAR; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,220400000000000;-70,14624800000000;1;0;10;110;214;0;0;0;0;0;0;0;0;724;1;1;2; ;GRATUITO;GRATUITO
2022;119;8;ESCUELA CENTENARIO; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,213511000000000;-70,14511899999999;1;0;10;110;214;0;0;0;0;0;0;0;0;668;1;1;7;LAICO;GRATUITO;GRATUITO
2022;120;1;LICEO COM.Y TEC.ARTURO PRAT CHACON; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,2095485;-70,14359634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2; ;GRATUITO;GRATUITO
2022;122;8;ESCUELA THILDA PORTILLO OLIVARES; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,236210000000000;-70,14100600000000;1;0;10;110;0;0;0;0;0;0;0;0;0;349;1;1;1; ;GRATUITO;GRATUITO
2022;123;6;COLEGIO ESPANA; ;70938800;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,239719000000000;-70,12885300000001;1;0;10;110;0;0;0;0;0;0;0;0;0;535;1;1;7;FORMACIÓN CRISTIANA;GRATUITO;GRATUITO
